file_id,algorithm,f1,G
camel-1.2_exp_23_train.csv,NB,0.3478260869565217,0.4724481994604306
camel-1.2_exp_23_train.csv,LR,0.3440860215053764,0.4702353151664879
camel-1.2_exp_23_train.csv,SVM,0.1643835616438357,0.3012360455688111
camel-1.2_exp_23_train.csv,RF,0.3789473684210526,0.4987598701614255
poi-3.0_exp_11_train.csv,DT,0.8705882352941176,0.8191937691245882
poi-3.0_exp_11_train.csv,NB,0.5645161290322581,0.6143703934860116
poi-3.0_exp_11_train.csv,LR,0.8554913294797689,0.7852812659593165
poi-3.0_exp_11_train.csv,SVM,0.7798165137614679,0.0
poi-3.0_exp_11_train.csv,RF,0.8850574712643678,0.8242643779188097
eclipse-2.1_exp_18_train.csv,DT,0.2216358839050132,0.3971993826749322
eclipse-2.1_exp_18_train.csv,NB,0.3478260869565217,0.5423502288418205
eclipse-2.1_exp_18_train.csv,LR,0.2658610271903323,0.4115228043191004
eclipse-2.1_exp_18_train.csv,SVM,0.05925925925925926,0.1765252943228393
eclipse-2.1_exp_18_train.csv,RF,0.2214983713355049,0.3629641216105305
mylyn_exp_17_train.csv,DT,0.2941176470588235,0.4968555344596194
mylyn_exp_17_train.csv,NB,0.2583170254403132,0.4578652295200576
mylyn_exp_17_train.csv,LR,0.1012658227848101,0.2322554679576148
mylyn_exp_17_train.csv,SVM,0.05263157894736843,0.1643989873053573
mylyn_exp_17_train.csv,RF,0.1363636363636364,0.2823892016118182
eclipse-2.1_exp_21_train.csv,DT,0.2428940568475452,0.4198669632355879
eclipse-2.1_exp_21_train.csv,NB,0.3492063492063492,0.5342219618953279
eclipse-2.1_exp_21_train.csv,LR,0.2331288343558282,0.3823445848612405
eclipse-2.1_exp_21_train.csv,SVM,0.1443298969072165,0.2854596725573699
eclipse-2.1_exp_21_train.csv,RF,0.2271293375394322,0.3727728749461185
prop-1_exp_25_train.csv,DT,0.2919964819700968,0.4422346287488272
prop-1_exp_25_train.csv,NB,0.323962516733601,0.5172844471924397
prop-1_exp_25_train.csv,LR,0.1926977687626775,0.3374644773836414
prop-1_exp_25_train.csv,SVM,0.09427609427609426,0.2253943442434269
prop-1_exp_25_train.csv,RF,0.3090745732255166,0.4516306752371083
poi-2.5_exp_15_train.csv,DT,0.7832167832167831,0.7267255887202632
poi-2.5_exp_15_train.csv,NB,0.6774193548387096,0.6814618433209881
poi-2.5_exp_15_train.csv,LR,0.7894736842105264,0.6843191382146413
poi-2.5_exp_15_train.csv,SVM,0.7894736842105263,0.156173761888606
poi-2.5_exp_15_train.csv,RF,0.8450704225352113,0.8145026913069972
xalan-2.6_exp_1_train.csv,DT,0.7213114754098361,0.7414513561824094
xalan-2.6_exp_1_train.csv,NB,0.5376344086021505,0.6075774734040889
xalan-2.6_exp_1_train.csv,LR,0.6425339366515838,0.6839166144230384
xalan-2.6_exp_1_train.csv,SVM,0.5284974093264249,0.5992953608843179
xalan-2.6_exp_1_train.csv,RF,0.7181818181818183,0.7488822505376778
prop-2_exp_29_train.csv,DT,0.2851746931067045,0.4484748468601938
prop-2_exp_29_train.csv,NB,0.2454873646209386,0.4635143521311764
prop-2_exp_29_train.csv,LR,0.05808080808080807,0.1770472500906193
prop-2_exp_29_train.csv,SVM,0.02127659574468085,0.1046292687518295
prop-2_exp_29_train.csv,RF,0.1579558652729385,0.3038286481640913
prop-2_exp_7_train.csv,DT,0.3174603174603174,0.4761320263372836
prop-2_exp_7_train.csv,NB,0.2476601871850252,0.4661509884866036
prop-2_exp_7_train.csv,LR,0.07079646017699116,0.1954413770289678
prop-2_exp_7_train.csv,SVM,0.02425876010781671,0.1110751237057587
prop-2_exp_7_train.csv,RF,0.1686746987951807,0.3090954099028458
xerces-1.4_exp_4_train.csv,DT,0.9425287356321842,0.8986521894346875
xerces-1.4_exp_4_train.csv,NB,0.6859903381642513,0.7000480983956316
xerces-1.4_exp_4_train.csv,LR,0.9111969111969112,0.8456663143057758
xerces-1.4_exp_4_train.csv,SVM,0.8543689320388349,0.0
xerces-1.4_exp_4_train.csv,RF,0.950191570881226,0.9137925557897892
prop-4_exp_21_train.csv,DT,0.1976744186046512,0.3627814760663737
prop-4_exp_21_train.csv,NB,0.2390804597701149,0.4414911750021884
prop-4_exp_21_train.csv,LR,0.1554054054054054,0.3007641410943226
prop-4_exp_21_train.csv,SVM,0.06593406593406594,0.1885019759149964
prop-4_exp_21_train.csv,RF,0.1870967741935484,0.3371463287355058
eclipse-3.0_exp_8_train.csv,DT,0.4025806451612903,0.5600466233908353
eclipse-3.0_exp_8_train.csv,NB,0.3551401869158879,0.5174187044522303
eclipse-3.0_exp_8_train.csv,LR,0.3506493506493507,0.4759860770331425
eclipse-3.0_exp_8_train.csv,SVM,0.1804788213627992,0.3214519293896448
eclipse-3.0_exp_8_train.csv,RF,0.3630573248407643,0.4884794263562042
camel-1.2_exp_21_train.csv,DT,0.4347826086956522,0.5505715887289454
camel-1.2_exp_21_train.csv,NB,0.3516483516483517,0.474650767108913
camel-1.2_exp_21_train.csv,LR,0.3617021276595744,0.48470746833176
camel-1.2_exp_21_train.csv,SVM,0.08823529411764706,0.2148344622118299
camel-1.2_exp_21_train.csv,RF,0.4175824175824176,0.5243733455047845
eclipse-2.1_exp_3_train.csv,DT,0.3425692695214105,0.5063985423132995
eclipse-2.1_exp_3_train.csv,NB,0.3261802575107295,0.5272857462244572
eclipse-2.1_exp_3_train.csv,LR,0.25,0.3887375944486906
eclipse-2.1_exp_3_train.csv,SVM,0.06521739130434782,0.1870108493978769
eclipse-2.1_exp_3_train.csv,RF,0.232258064516129,0.3733978089555803
mylyn_exp_28_train.csv,DT,0.2411347517730497,0.4539231790049997
mylyn_exp_28_train.csv,NB,0.2751322751322751,0.535608595234373
mylyn_exp_28_train.csv,LR,0.1590909090909091,0.3053347536491921
mylyn_exp_28_train.csv,SVM,0.0975609756097561,0.2315345490908008
mylyn_exp_28_train.csv,RF,0.2178217821782178,0.3791368825418316
camel-1.2_exp_2_train.csv,DT,0.4444444444444445,0.5584482131582669
camel-1.2_exp_2_train.csv,NB,0.2380952380952381,0.3769776189151985
camel-1.2_exp_2_train.csv,LR,0.3232323232323233,0.4567329136023221
camel-1.2_exp_2_train.csv,SVM,0.1142857142857143,0.2470160908777854
camel-1.2_exp_2_train.csv,RF,0.5098039215686274,0.6022556470526279
xerces-1.4_exp_20_train.csv,DT,0.9438202247191012,0.873862897505303
xerces-1.4_exp_20_train.csv,NB,0.7053140096618357,0.7269464756439626
xerces-1.4_exp_20_train.csv,LR,0.9224806201550388,0.8725133014914221
xerces-1.4_exp_20_train.csv,SVM,0.8543689320388349,0.0
xerces-1.4_exp_20_train.csv,RF,0.955223880597015,0.8929201516968901
eclipse-3.0_exp_24_train.csv,DT,0.4562647754137116,0.6187797415759567
eclipse-3.0_exp_24_train.csv,NB,0.3734015345268542,0.5399964963750231
eclipse-3.0_exp_24_train.csv,LR,0.3183279742765273,0.454440052177719
eclipse-3.0_exp_24_train.csv,SVM,0.1938958707360862,0.3368879786618713
eclipse-3.0_exp_24_train.csv,RF,0.3803486529318542,0.5014514274104537
prop-2_exp_24_train.csv,DT,0.296078431372549,0.4499307560486293
prop-2_exp_24_train.csv,NB,0.2418062636562273,0.4583506574691317
prop-2_exp_24_train.csv,LR,0.06744487678339818,0.1886077882470497
prop-2_exp_24_train.csv,SVM,0.02684563758389262,0.1170644891274395
prop-2_exp_24_train.csv,RF,0.1640530759951749,0.3046229727827936
prop-4_exp_13_train.csv,DT,0.2066869300911854,0.3639594685897585
prop-4_exp_13_train.csv,NB,0.2755344418052256,0.4683500664109215
prop-4_exp_13_train.csv,LR,0.1580756013745704,0.30108488784335
prop-4_exp_13_train.csv,SVM,0.03053435114503817,0.1258281726430873
prop-4_exp_13_train.csv,RF,0.1870967741935484,0.3371463287355058
mylyn_exp_20_train.csv,DT,0.2647058823529412,0.4702933286686597
mylyn_exp_20_train.csv,NB,0.2975778546712802,0.612378123162981
mylyn_exp_20_train.csv,LR,0.1818181818181819,0.3267578433855677
mylyn_exp_20_train.csv,SVM,0.0,0.0
mylyn_exp_20_train.csv,RF,0.1123595505617978,0.2572438956409363
eclipse-2.1_exp_30_train.csv,DT,0.2321899736147757,0.4067467492781207
eclipse-2.1_exp_30_train.csv,NB,0.3245436105476673,0.5378277095797986
eclipse-2.1_exp_30_train.csv,LR,0.2407407407407408,0.3876221327678075
eclipse-2.1_exp_30_train.csv,SVM,0.0879120879120879,0.2162497963460459
eclipse-2.1_exp_30_train.csv,RF,0.2300319488817892,0.3731301082575613
prop-2_exp_9_train.csv,DT,0.3179680150517404,0.4750062330250848
prop-2_exp_9_train.csv,NB,0.2465554749818709,0.4637586714060519
prop-2_exp_9_train.csv,LR,0.08436724565756823,0.2152080602429081
prop-2_exp_9_train.csv,SVM,0.02144772117962466,0.1046802038958211
prop-2_exp_9_train.csv,RF,0.1751479289940829,0.3175194531008082
eclipse-3.0_exp_4_train.csv,DT,0.4381884944920441,0.5976819148939568
eclipse-3.0_exp_4_train.csv,NB,0.3629441624365482,0.5334728903544004
eclipse-3.0_exp_4_train.csv,LR,0.3248407643312102,0.4610134401495161
eclipse-3.0_exp_4_train.csv,SVM,0.1648351648351649,0.3076501870736658
eclipse-3.0_exp_4_train.csv,RF,0.3311897106109324,0.4638787968182969
xalan-2.5_exp_29_train.csv,DT,0.6724137931034483,0.6841052550594827
xalan-2.5_exp_29_train.csv,NB,0.326797385620915,0.4413927799668868
xalan-2.5_exp_29_train.csv,LR,0.6756756756756757,0.6972853766943088
xalan-2.5_exp_29_train.csv,SVM,0.5561497326203209,0.6165532669887354
xalan-2.5_exp_29_train.csv,RF,0.7234042553191489,0.7303754348703609
prop-5_exp_8_train.csv,DT,0.1679687499999999,0.325934344820993
prop-5_exp_8_train.csv,NB,0.21602787456446,0.3873189753036989
prop-5_exp_8_train.csv,LR,0.04854368932038835,0.1596837639922676
prop-5_exp_8_train.csv,SVM,0.02525252525252525,0.1132015508090952
prop-5_exp_8_train.csv,RF,0.1194690265486725,0.2609819248707765
prop-3_exp_24_train.csv,DT,0.09290953545232274,0.2301397189197845
prop-3_exp_24_train.csv,NB,0.1831501831501832,0.3659146669721086
prop-3_exp_24_train.csv,LR,0.05291005291005291,0.1676414922851573
prop-3_exp_24_train.csv,SVM,0.03314917127071824,0.1301411965167031
prop-3_exp_24_train.csv,RF,0.07999999999999999,0.2114258254093965
xalan-2.6_exp_15_train.csv,DT,0.6806722689075629,0.7081100261807105
xalan-2.6_exp_15_train.csv,NB,0.5686274509803921,0.6287088953218273
xalan-2.6_exp_15_train.csv,LR,0.64,0.6797519391463954
xalan-2.6_exp_15_train.csv,SVM,0.5365853658536586,0.6019429392686594
xalan-2.6_exp_15_train.csv,RF,0.6949152542372881,0.7222057182688512
prop-3_exp_29_train.csv,DT,0.126410835214447,0.2780792154232506
prop-3_exp_29_train.csv,NB,0.243609022556391,0.4577435555022018
prop-3_exp_29_train.csv,LR,0.06735751295336788,0.1909646242857082
prop-3_exp_29_train.csv,SVM,0.03814713896457767,0.1404654263828894
prop-3_exp_29_train.csv,RF,0.1042183622828784,0.2423084394551532
xalan-2.6_exp_21_train.csv,DT,0.6751054852320674,0.7037254018174329
xalan-2.6_exp_21_train.csv,NB,0.6030150753768845,0.6578433227955276
xalan-2.6_exp_21_train.csv,LR,0.7017543859649122,0.7322021206465654
xalan-2.6_exp_21_train.csv,SVM,0.6213592233009708,0.6713450866373513
xalan-2.6_exp_21_train.csv,RF,0.7112970711297072,0.7352981265091026
camel-1.2_exp_6_train.csv,DT,0.4173913043478261,0.5365396882126983
camel-1.2_exp_6_train.csv,NB,0.2857142857142857,0.4250929800890517
camel-1.2_exp_6_train.csv,LR,0.297872340425532,0.4335956816250125
camel-1.2_exp_6_train.csv,SVM,0.1095890410958904,0.2438286529405125
camel-1.2_exp_6_train.csv,RF,0.4313725490196079,0.5435409521123568
eclipse-3.0_exp_20_train.csv,DT,0.4438839848675914,0.5950971414928339
eclipse-3.0_exp_20_train.csv,NB,0.4035532994923858,0.5643002217344384
eclipse-3.0_exp_20_train.csv,LR,0.3867069486404833,0.5156588209377634
eclipse-3.0_exp_20_train.csv,SVM,0.1959334565619223,0.3346885198097409
eclipse-3.0_exp_20_train.csv,RF,0.3888888888888889,0.5127740620943279
xalan-2.5_exp_10_train.csv,DT,0.5897435897435898,0.601377728564829
xalan-2.5_exp_10_train.csv,NB,0.4180790960451977,0.5076653798822947
xalan-2.5_exp_10_train.csv,LR,0.6118721461187215,0.6412810454943642
xalan-2.5_exp_10_train.csv,SVM,0.5480769230769231,0.59480509702614
xalan-2.5_exp_10_train.csv,RF,0.6694915254237288,0.6765021599476184
eclipse-3.0_exp_23_train.csv,DT,0.4138817480719794,0.5691732334246458
eclipse-3.0_exp_23_train.csv,NB,0.3423645320197045,0.5230437371147617
eclipse-3.0_exp_23_train.csv,LR,0.350453172205438,0.4897773285994814
eclipse-3.0_exp_23_train.csv,SVM,0.1847246891651865,0.3300957407922617
eclipse-3.0_exp_23_train.csv,RF,0.3655913978494624,0.4973878149126528
poi-3.0_exp_16_train.csv,DT,0.822857142857143,0.7276068751089989
poi-3.0_exp_16_train.csv,NB,0.4132231404958677,0.4761467066719141
poi-3.0_exp_16_train.csv,LR,0.8176795580110497,0.6867085462195591
poi-3.0_exp_16_train.csv,SVM,0.8205128205128205,0.5940885257860046
poi-3.0_exp_16_train.csv,RF,0.8524590163934426,0.7316379689758172
eclipse-2.1_exp_11_train.csv,DT,0.2631578947368421,0.4516126559337396
eclipse-2.1_exp_11_train.csv,NB,0.3228699551569507,0.515294845530607
eclipse-2.1_exp_11_train.csv,LR,0.2476780185758514,0.3927486977123074
eclipse-2.1_exp_11_train.csv,SVM,0.1404682274247492,0.2849146416591091
eclipse-2.1_exp_11_train.csv,RF,0.2031746031746032,0.3512851144636943
prop-3_exp_21_train.csv,DT,0.1220657276995305,0.2687160527956962
prop-3_exp_21_train.csv,NB,0.2125435540069686,0.4028358194740294
prop-3_exp_21_train.csv,LR,0.05291005291005291,0.1676414922851573
prop-3_exp_21_train.csv,SVM,0.03825136612021859,0.1404912164182454
prop-3_exp_21_train.csv,RF,0.09022556390977443,0.2243755477060325
camel-1.2_exp_27_train.csv,DT,0.559322033898305,0.649340252884145
camel-1.2_exp_27_train.csv,NB,0.3863636363636364,0.4982367867766518
camel-1.2_exp_27_train.csv,LR,0.3469387755102041,0.4754740995006545
camel-1.2_exp_27_train.csv,SVM,0.1142857142857143,0.2470160908777854
camel-1.2_exp_27_train.csv,RF,0.5384615384615385,0.6249902215662698
camel-1.2_exp_1_train.csv,DT,0.3652173913043478,0.493636163910962
camel-1.2_exp_1_train.csv,NB,0.3428571428571429,0.474650767108913
camel-1.2_exp_1_train.csv,LR,0.3541666666666667,0.4801129810537007
camel-1.2_exp_1_train.csv,SVM,0.175,0.3168456000790281
camel-1.2_exp_1_train.csv,RF,0.5046728971962617,0.6021473958345248
prop-4_exp_17_train.csv,DT,0.1823529411764706,0.3464819681459078
prop-4_exp_17_train.csv,NB,0.2596810933940775,0.4623331197578323
prop-4_exp_17_train.csv,LR,0.1694915254237288,0.3137689769765325
prop-4_exp_17_train.csv,SVM,0.02325581395348837,0.1090396915755585
prop-4_exp_17_train.csv,RF,0.1533333333333333,0.3005072972036719
camel-1.2_exp_13_train.csv,DT,0.4833333333333333,0.5897870475078979
camel-1.2_exp_13_train.csv,NB,0.3673469387755102,0.4916512899134236
camel-1.2_exp_13_train.csv,LR,0.3956043956043956,0.5080832914296504
camel-1.2_exp_13_train.csv,SVM,0.1794871794871795,0.3197130395216255
camel-1.2_exp_13_train.csv,RF,0.3838383838383838,0.5051236826866781
poi-3.0_exp_10_train.csv,DT,0.8263473053892215,0.7693580211487252
poi-3.0_exp_10_train.csv,NB,0.456140350877193,0.5355041604715626
poi-3.0_exp_10_train.csv,LR,0.8271604938271604,0.7899491172494195
poi-3.0_exp_10_train.csv,SVM,0.7798165137614679,0.0
poi-3.0_exp_10_train.csv,RF,0.8705882352941176,0.8191937691245882
eclipse-2.1_exp_8_train.csv,DT,0.2292263610315186,0.3902910403313865
eclipse-2.1_exp_8_train.csv,NB,0.3603603603603604,0.5445294449685042
eclipse-2.1_exp_8_train.csv,LR,0.2608695652173913,0.4027372223312192
eclipse-2.1_exp_8_train.csv,SVM,0.09386281588447654,0.224919553753835
eclipse-2.1_exp_8_train.csv,RF,0.2523659305993691,0.3933136685596983
prop-1_exp_13_train.csv,DT,0.3765625,0.5288744499809314
prop-1_exp_13_train.csv,NB,0.2967032967032967,0.4893900897070773
prop-1_exp_13_train.csv,LR,0.1795665634674923,0.3232553166655842
prop-1_exp_13_train.csv,SVM,0.1111111111111111,0.2458991886648267
prop-1_exp_13_train.csv,RF,0.2924187725631769,0.4380670712078856
xalan-2.5_exp_1_train.csv,DT,0.6222222222222221,0.6443387414963525
xalan-2.5_exp_1_train.csv,NB,0.4074074074074073,0.5048728074714839
xalan-2.5_exp_1_train.csv,LR,0.6255924170616114,0.6610336733036973
xalan-2.5_exp_1_train.csv,SVM,0.5619047619047619,0.6051503090569517
xalan-2.5_exp_1_train.csv,RF,0.7027027027027026,0.7223524786752489
lucene-2.4_exp_30_train.csv,DT,0.7413793103448276,0.7061165341330633
lucene-2.4_exp_30_train.csv,NB,0.5287356321839081,0.5911516014641545
lucene-2.4_exp_30_train.csv,LR,0.7107438016528925,0.6423666756779896
lucene-2.4_exp_30_train.csv,SVM,0.7484662576687116,0.0
lucene-2.4_exp_30_train.csv,RF,0.765625,0.6712821702526891
mylyn_exp_19_train.csv,DT,0.3157894736842105,0.5114187892950585
mylyn_exp_19_train.csv,NB,0.3458646616541353,0.5364143152799196
mylyn_exp_19_train.csv,LR,0.1411764705882353,0.2832758260905005
mylyn_exp_19_train.csv,SVM,0.0,0.0
mylyn_exp_19_train.csv,RF,0.07692307692307693,0.2011391354191371
xerces-1.4_exp_9_train.csv,DT,0.9343629343629344,0.8913161304747291
xerces-1.4_exp_9_train.csv,NB,0.6889952153110048,0.6963106238227913
xerces-1.4_exp_9_train.csv,LR,0.9266409266409268,0.8761716542303613
xerces-1.4_exp_9_train.csv,SVM,0.8543689320388349,0.0
xerces-1.4_exp_9_train.csv,RF,0.946969696969697,0.8942389499810997
pde_exp_6_train.csv,DT,0.3018867924528302,0.4860550777176594
pde_exp_6_train.csv,NB,0.3089430894308943,0.5192650499665968
pde_exp_6_train.csv,LR,0.1369863013698631,0.2798922841787381
pde_exp_6_train.csv,SVM,0.08695652173913042,0.217370438917126
pde_exp_6_train.csv,RF,0.1518987341772152,0.3045934381180994
poi-2.5_exp_7_train.csv,DT,0.8609271523178809,0.7963330593811955
poi-2.5_exp_7_train.csv,NB,0.288659793814433,0.3876130834208572
poi-2.5_exp_7_train.csv,LR,0.8427672955974843,0.7231367984470799
poi-2.5_exp_7_train.csv,SVM,0.7789473684210526,0.0
poi-2.5_exp_7_train.csv,RF,0.8917197452229298,0.8125039086835314
mylyn_exp_13_train.csv,DT,0.3076923076923077,0.5002089282074605
mylyn_exp_13_train.csv,NB,0.2882882882882883,0.5649757057285981
mylyn_exp_13_train.csv,LR,0.25,0.3843555287379649
mylyn_exp_13_train.csv,SVM,0.1234567901234568,0.2594011149223516
mylyn_exp_13_train.csv,RF,0.2127659574468085,0.3637978060531013
pde_exp_19_train.csv,DT,0.224,0.4412026473800048
pde_exp_19_train.csv,NB,0.3937007874015748,0.5973568787217326
pde_exp_19_train.csv,LR,0.2117647058823529,0.3715620057336806
pde_exp_19_train.csv,SVM,0.08695652173913042,0.217370438917126
pde_exp_19_train.csv,RF,0.1772151898734177,0.3294345637345082
prop-4_exp_8_train.csv,DT,0.2321899736147757,0.4104544555699519
prop-4_exp_8_train.csv,NB,0.2981366459627329,0.5162339217146952
prop-4_exp_8_train.csv,LR,0.2142857142857143,0.3601087468586349
prop-4_exp_8_train.csv,SVM,0.03053435114503817,0.1258281726430873
prop-4_exp_8_train.csv,RF,0.2222222222222222,0.3750755302229255
eclipse-2.0_exp_11_train.csv,DT,0.3677685950413223,0.5346059769544212
eclipse-2.0_exp_11_train.csv,NB,0.4216634429400387,0.5892597990371763
eclipse-2.0_exp_11_train.csv,LR,0.3596059113300492,0.493328276898281
eclipse-2.0_exp_11_train.csv,SVM,0.2362637362637363,0.3799696115564273
eclipse-2.0_exp_11_train.csv,RF,0.4048192771084337,0.5295069421135363
poi-2.5_exp_19_train.csv,DT,0.8211920529801323,0.7378280584949579
poi-2.5_exp_19_train.csv,NB,0.3636363636363637,0.4526345642794944
poi-2.5_exp_19_train.csv,LR,0.7605633802816901,0.701218451748933
poi-2.5_exp_19_train.csv,SVM,0.7853403141361257,0.0
poi-2.5_exp_19_train.csv,RF,0.8368794326241135,0.8076866493741467
prop-4_exp_12_train.csv,DT,0.1823899371069183,0.3365682805971112
prop-4_exp_12_train.csv,NB,0.2876404494382022,0.4900097756281022
prop-4_exp_12_train.csv,LR,0.2,0.3487275001918507
prop-4_exp_12_train.csv,SVM,0.05925925925925926,0.1777969129980629
prop-4_exp_12_train.csv,RF,0.2298136645962733,0.3804941572777488
xalan-2.6_exp_7_train.csv,DT,0.7091633466135457,0.7250311372153951
xalan-2.6_exp_7_train.csv,NB,0.5968586387434555,0.6536862933429902
xalan-2.6_exp_7_train.csv,LR,0.7239819004524886,0.7536071065605803
xalan-2.6_exp_7_train.csv,SVM,0.6217616580310881,0.6732036018210023
xalan-2.6_exp_7_train.csv,RF,0.8065843621399176,0.8206362709150135
camel-1.2_exp_30_train.csv,DT,0.4873949579831933,0.5929837486862498
camel-1.2_exp_30_train.csv,NB,0.3846153846153846,0.5080832914296503
camel-1.2_exp_30_train.csv,LR,0.392156862745098,0.5131897844746899
camel-1.2_exp_30_train.csv,SVM,0.05797101449275361,0.1739187119987715
camel-1.2_exp_30_train.csv,RF,0.4395604395604395,0.5404136712877763
xalan-2.6_exp_27_train.csv,DT,0.7088607594936708,0.734216009474618
xalan-2.6_exp_27_train.csv,NB,0.6274509803921569,0.6767375032770556
xalan-2.6_exp_27_train.csv,LR,0.7048458149779735,0.7352981265091028
xalan-2.6_exp_27_train.csv,SVM,0.6108374384236454,0.6634311155428441
xalan-2.6_exp_27_train.csv,RF,0.7796610169491526,0.7983968489392875
camel-1.2_exp_14_train.csv,DT,0.336283185840708,0.4695416500666658
camel-1.2_exp_14_train.csv,NB,0.2637362637362637,0.4033755872716886
camel-1.2_exp_14_train.csv,LR,0.2727272727272727,0.4091521427049505
camel-1.2_exp_14_train.csv,SVM,0.1142857142857143,0.2470160908777854
camel-1.2_exp_14_train.csv,RF,0.4375,0.5437807672363624
prop-2_exp_21_train.csv,DT,0.2772861356932153,0.4345250222084627
prop-2_exp_21_train.csv,NB,0.2528735632183908,0.4715816449102204
prop-2_exp_21_train.csv,LR,0.05167958656330749,0.165299086501779
prop-2_exp_21_train.csv,SVM,0.005427408412483038,0.05235283108804795
prop-2_exp_21_train.csv,RF,0.156769596199525,0.2997432215223382
prop-1_exp_8_train.csv,DT,0.3208895949166005,0.4832256738183404
prop-1_exp_8_train.csv,NB,0.3064182194616977,0.4968896826001744
prop-1_exp_8_train.csv,LR,0.2012072434607646,0.3461195668953405
prop-1_exp_8_train.csv,SVM,0.07918552036199095,0.2057559444603493
prop-1_exp_8_train.csv,RF,0.3106960950764007,0.4631067529784171
lucene-2.4_exp_5_train.csv,DT,0.7008547008547008,0.652862549237373
lucene-2.4_exp_5_train.csv,NB,0.5176470588235293,0.5857156092251973
lucene-2.4_exp_5_train.csv,LR,0.7478260869565216,0.7181877766482727
lucene-2.4_exp_5_train.csv,SVM,0.7484662576687116,0.0
lucene-2.4_exp_5_train.csv,RF,0.7580645161290323,0.6854283880683175
xerces-1.4_exp_17_train.csv,DT,0.9457364341085271,0.9176532798870944
xerces-1.4_exp_17_train.csv,NB,0.7579908675799086,0.7568986873390804
xerces-1.4_exp_17_train.csv,LR,0.9348659003831418,0.8834429129668654
xerces-1.4_exp_17_train.csv,SVM,0.8543689320388349,0.0
xerces-1.4_exp_17_train.csv,RF,0.9621212121212122,0.9247804362219472
eclipse-2.0_exp_26_train.csv,DT,0.4325396825396825,0.5916325443914655
eclipse-2.0_exp_26_train.csv,NB,0.4140786749482401,0.5687709986161037
eclipse-2.0_exp_26_train.csv,LR,0.3990147783251232,0.5208887845410549
eclipse-2.0_exp_26_train.csv,SVM,0.254054054054054,0.3970156687064813
eclipse-2.0_exp_26_train.csv,RF,0.4086538461538461,0.5326494441362416
xerces-1.4_exp_23_train.csv,DT,0.9343629343629344,0.8913161304747291
xerces-1.4_exp_23_train.csv,NB,0.7102803738317758,0.7063921708158287
xerces-1.4_exp_23_train.csv,LR,0.9242424242424242,0.8478533003151069
xerces-1.4_exp_23_train.csv,SVM,0.8543689320388349,0.0
xerces-1.4_exp_23_train.csv,RF,0.9626865671641792,0.9084341061698009
eclipse-3.0_exp_13_train.csv,DT,0.4233576642335766,0.5881141461017833
eclipse-3.0_exp_13_train.csv,NB,0.3388116308470291,0.5151877916528635
eclipse-3.0_exp_13_train.csv,LR,0.3410138248847926,0.4796513001625609
eclipse-3.0_exp_13_train.csv,SVM,0.1764705882352941,0.3180363396845433
eclipse-3.0_exp_13_train.csv,RF,0.3697996918335901,0.4997563754816269
prop-4_exp_15_train.csv,DT,0.2035928143712575,0.3635672285053462
prop-4_exp_15_train.csv,NB,0.2790697674418605,0.4756160422143421
prop-4_exp_15_train.csv,LR,0.1677852348993289,0.3135682932483102
prop-4_exp_15_train.csv,SVM,0.06716417910447761,0.1887022330371393
prop-4_exp_15_train.csv,RF,0.1923076923076923,0.3428364952287319
lucene-2.4_exp_14_train.csv,DT,0.6833333333333333,0.6140433049287882
lucene-2.4_exp_14_train.csv,NB,0.5957446808510639,0.6348533566786944
lucene-2.4_exp_14_train.csv,LR,0.7258064516129032,0.6432996706151144
lucene-2.4_exp_14_train.csv,SVM,0.7484662576687116,0.0
lucene-2.4_exp_14_train.csv,RF,0.7518796992481204,0.6163181489909978
xerces-1.4_exp_0_train.csv,DT,0.9242424242424242,0.8478533003151069
xerces-1.4_exp_0_train.csv,NB,0.8068669527896996,0.7754655384649929
xerces-1.4_exp_0_train.csv,LR,0.9348659003831418,0.8834429129668654
xerces-1.4_exp_0_train.csv,SVM,0.8543689320388349,0.0
xerces-1.4_exp_0_train.csv,RF,0.962962962962963,0.8998690514537709
eclipse-2.0_exp_20_train.csv,DT,0.3873684210526315,0.5455459769418329
eclipse-2.0_exp_20_train.csv,NB,0.3947858472998138,0.5769311334496907
eclipse-2.0_exp_20_train.csv,LR,0.3786407766990291,0.5097920377243338
eclipse-2.0_exp_20_train.csv,SVM,0.2957393483709273,0.4425854659303117
eclipse-2.0_exp_20_train.csv,RF,0.397196261682243,0.5307527635347242
prop-1_exp_3_train.csv,DT,0.2937554969217238,0.4436131774906492
prop-1_exp_3_train.csv,NB,0.32580424366872,0.5147225231582805
prop-1_exp_3_train.csv,LR,0.1584984358706986,0.3020968822906716
prop-1_exp_3_train.csv,SVM,0.07753705815279363,0.2029248683781181
prop-1_exp_3_train.csv,RF,0.2764976958525346,0.4220343765259999
prop-3_exp_1_train.csv,DT,0.1481481481481481,0.3058535657170954
prop-3_exp_1_train.csv,NB,0.1720430107526882,0.3575502721533955
prop-3_exp_1_train.csv,LR,0.07216494845360824,0.1981367894380447
prop-3_exp_1_train.csv,SVM,0.04312668463611859,0.1500811146915385
prop-3_exp_1_train.csv,RF,0.1091811414392059,0.2480565012904659
xalan-2.5_exp_8_train.csv,DT,0.6451612903225806,0.6736416728857233
xalan-2.5_exp_8_train.csv,NB,0.3006535947712419,0.4196057262684119
xalan-2.5_exp_8_train.csv,LR,0.5612244897959184,0.6158817620514397
